export_contribution_type,export_contribution_author_id,export_participant_username,export_participant_user_email,export_participant_consent_internal_communication,export_participant_phone,export_participant_type,export_participant_firstname,export_participant_lastname,export_participant_date_of_birth,export_participant_postal_address,export_participant_zip_code,export_participant_city,export_participant_profile_url,export_participant_identification_code,export_contribution_id,export_contribution_consultation_title,export_contribution_section_title,export_contribution_title,export_contribution_body_text,export_contribution_url,export_contribution_votes_count,export_contribution_votes_count_ok,export_contribution_votes_count_mitige,export_contribution_votes_count_nok,export_contribution_arguments_count,export_contribution_arguments_count_for,export_contribution_arguments_count_against,export_contribution_votes_id,export_contribution_votes_related_id,export_contribution_votes_value,export_contribution_arguments_id,export_contribution_arguments_related_id,export_contribution_arguments_type,export_contribution_arguments_body,export_contribution_arguments_url,export_contribution_versions_id,export_contribution_versions_title,export_contribution_versions_explanation,export_contribution_versions_body_text,export_contribution_versions_votes_count,export_contribution_versions_votes_count_ok,export_contribution_versions_votes_count_mitige,export_contribution_versions_votes_count_nok
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument20,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument20,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument21,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument21,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument22,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument22,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument23,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument23,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument24,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument24,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument25,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument25,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument26,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument26,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument27,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument27,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument28,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument28,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument29,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument29,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument3,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument3,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument30,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument30,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument31,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument31,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument32,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument32,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument33,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument33,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument34,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument34,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument35,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument35,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument36,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument36,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument37,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument37,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument38,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument38,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument39,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument39,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument4,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument4,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument40,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument40,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument41,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument41,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument42,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument42,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument43,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument43,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument44,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument44,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument45,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument45,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument46,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument46,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument47,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument47,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument48,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument48,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument49,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument49,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument5,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument5,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument50,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument50,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument51,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument51,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument52,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument52,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument53,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument53,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument54,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument54,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument55,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument55,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument56,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument56,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument57,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument57,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument58,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument58,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument59,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument59,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument6,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument6,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument60,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument60,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument61,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument61,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument62,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument62,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument63,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument63,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument64,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument64,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument65,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument65,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument66,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument66,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument67,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument67,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument68,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument68,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument69,opinion3,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>`",https://capco.dev/consultations/croissance-innovation-disruption/consultation/collecte-des-avis/opinions/les-enjeux/opinion-3#arg-argument69,,,,,,,,
